Zuao,ESPORTSTMNT02_1092456,RDP,3,1,10,142893,14756,16513,23619,61,16,12873,1,21699,10911,16,136,
Krastymel,ESPORTSTMNT02_1092456,RDP,8,2,2,193518,8525,10029,19457,36,9,2964,1,10318,13921,250,3,
Whitelotus,ESPORTSTMNT02_1092456,RDP,4,0,8,269957,20367,5466,24795,40,1,1250,1,10270,15807,338,20,
Jockster,ESPORTSTMNT02_1092456,RDP,2,1,13,32560,5240,16900,5356,66,17,6556,5,16613,9078,65,0,
Tay,ESPORTSTMNT02_1092456,ITZ,0,4,0,144385,3184,15732,7045,27,8,4332,1,21074,9794,231,8,
Shini,ESPORTSTMNT02_1092456,ITZ,1,4,2,159460,6427,17864,19656,39,11,10993,1,27334,9334,38,136,
Envy,ESPORTSTMNT02_1092456,ITZ,2,3,3,160049,11463,5907,3064,34,11,1254,3,10375,11028,240,28,
micaO,ESPORTSTMNT02_1092456,ITZ,2,4,1,151718,13585,6191,1216,22,15,446,1,14442,11517,268,17,
RedBert,ESPORTSTMNT02_1092456,ITZ,0,4,2,37129,3799,18229,465,74,29,1884,4,13743,6679,68,0,
Duclou,ESPORTSTMNT02_1092491,CNB,3,0,12,510654,31055,30025,2248,33,16,13205,1,34177,19569,410,10,
Mewkyo,ESPORTSTMNT02_1092491,CNB,3,6,9,225372,16509,40832,22623,53,16,14743,1,43846,13953,60,175,
Aslan,ESPORTSTMNT02_1092491,CNB,4,1,14,272440,28208,25995,7018,77,76,12094,1,26529,15984,302,18,
pbO,ESPORTSTMNT02_1092491,CNB,6,2,13,171140,30260,28878,9040,101,16,24741,5,24152,18089,203,0,
Hawk,ESPORTSTMNT02_1092491,CNB,3,5,15,106715,7183,44751,2032,78,21,23849,5,29694,13766,177,0,
Fitz,ESPORTSTMNT02_1092491,UP,2,4,3,346475,17339,47382,21111,62,19,22081,1,46998,18389,344,50,
Hy0g4,ESPORTSTMNT02_1092491,UP,0,4,5,207417,16167,28968,35062,132,17,23111,1,41062,13324,32,183,
Anyyy,ESPORTSTMNT02_1092491,UP,5,4,7,314792,27680,12868,33618,53,15,6458,1,21443,17939,277,48,
Alternative,ESPORTSTMNT02_1092491,UP,5,2,9,455360,42287,10139,32046,54,4,3175,1,21368,21641,423,64,
Damage,ESPORTSTMNT02_1092491,UP,2,5,11,41378,5577,34713,3225,101,10,6924,7,24949,11532,69,0,
Wizer,ESPORTSTMNT02_1092517,KBM,1,3,6,184072,16225,12142,11684,31,45,561,1,11822,11676,237,12,
Ranger,ESPORTSTMNT02_1092517,KBM,5,1,9,172452,11271,28368,33010,48,13,13357,1,32815,12057,28,157,
dyNquedo,ESPORTSTMNT02_1092517,KBM,7,0,4,210986,15569,17784,30853,31,17,4635,1,11637,14040,251,23,
DudsTheBoy,ESPORTSTMNT02_1092517,KBM,1,1,14,97939,14802,13800,15307,42,10,15554,5,14300,12003,157,6,
Ceos,ESPORTSTMNT02_1092517,KBM,4,0,11,66264,8572,23928,7843,65,13,7009,5,15392,10800,128,0,
klowny,ESPORTSTMNT02_1092517,ONE,2,5,0,100615,8168,17351,0,22,12,4726,1,23419,9440,195,0,
4LaN,ESPORTSTMNT02_1092517,ONE,1,4,4,123712,9579,19249,18709,73,17,7219,1,24894,8624,19,117,
Takeshi,ESPORTSTMNT02_1092517,ONE,1,3,3,148068,10069,9066,1040,48,30,2733,1,15001,10538,253,8,
Luskka,ESPORTSTMNT02_1092517,ONE,1,3,3,223869,15987,5344,9725,25,2,131,1,12914,12097,287,9,
JoJo,ESPORTSTMNT02_1092517,ONE,0,3,4,24195,5472,8776,1699,62,33,571,3,7466,6172,15,0,
Wizer,ESPORTSTMNT02_1094909,KBM,7,2,8,302254,16990,22661,7791,39,23,12426,1,26681,17170,297,41,
Ranger,ESPORTSTMNT02_1094909,KBM,7,1,12,291727,23019,11801,31521,36,27,7524,1,25345,15562,85,189,
dyNquedo,ESPORTSTMNT02_1094909,KBM,5,2,8,158635,17235,11286,4514,53,6,1183,1,15375,14559,266,5,
DudsTheBoy,ESPORTSTMNT02_1094909,KBM,0,5,15,95866,8747,15448,13777,69,8,17180,5,16913,12582,155,6,
Ceos,ESPORTSTMNT02_1094909,KBM,2,3,13,61525,5754,30454,2419,87,15,7111,6,23165,10714,127,0,
Nyu,ESPORTSTMNT02_1094909,RDP,1,5,3,137857,11695,11055,2985,37,40,3590,1,20424,10346,205,9,
Zuao,ESPORTSTMNT02_1094909,RDP,1,5,8,151572,7762,13786,27513,74,15,11388,1,26196,10434,24,142,
Krastymel,ESPORTSTMNT02_1094909,RDP,1,5,1,146643,9040,12084,7675,38,10,3172,1,19204,10953,224,6,
Whitelotus,ESPORTSTMNT02_1094909,RDP,4,4,6,339490,28121,7520,12740,63,0,1054,1,18914,16993,380,26,
Jockster,ESPORTSTMNT02_1094909,RDP,5,2,6,22513,14524,3952,6545,56,16,11185,5,7312,9397,0,0,
Robo,ESPORTSTMNT02_1094925,FLA,2,3,9,211904,21692,13963,14192,47,24,9042,1,20579,15862,286,24,
Shrimp,ESPORTSTMNT02_1094925,FLA,3,5,5,167668,5364,35024,32195,60,5,11960,1,29254,11678,28,147,
Goku,ESPORTSTMNT02_1094925,FLA,3,0,4,223327,7607,22281,15831,34,8,12294,1,21691,14232,277,26,
brTT,ESPORTSTMNT02_1094925,FLA,3,1,5,283019,11945,15874,23571,47,1,1351,1,9906,18035,331,44,
Luci,ESPORTSTMNT02_1094925,FLA,8,1,6,18501,7231,15645,2368,94,12,7458,1,15514,11316,19,2,
Aoshi,ESPORTSTMNT02_1094925,ITZ,0,1,2,126850,5336,30062,2276,37,16,2481,1,16069,10320,221,7,
Shini,ESPORTSTMNT02_1094925,ITZ,1,7,7,158842,13386,15823,17898,55,15,12317,1,26579,11143,35,133,
Envy,ESPORTSTMNT02_1094925,ITZ,4,3,5,163456,15428,6085,3679,29,9,3446,1,14471,12576,250,8,
Mills,ESPORTSTMNT02_1094925,ITZ,0,4,5,248796,15378,9559,1881,29,0,21,1,11317,12767,301,21,
RedBert,ESPORTSTMNT02_1094925,ITZ,5,4,3,22695,8573,10047,979,99,35,3958,6,7512,9406,16,1,
klowny,ESPORTSTMNT02_1094966,ONE,5,4,2,108230,9955,20788,3004,29,12,7196,1,25673,11490,180,6,
4LaN,ESPORTSTMNT02_1094966,ONE,2,4,7,139184,7106,10587,31415,80,19,10583,1,22529,10461,36,120,
Takeshi,ESPORTSTMNT02_1094966,ONE,4,2,4,154310,11259,6190,6876,42,6,4510,1,13165,13122,242,24,
Luskka,ESPORTSTMNT02_1094966,ONE,2,2,6,191526,17334,6839,32128,40,30,1649,1,12051,14020,278,9,
JoJo,ESPORTSTMNT02_1094966,ONE,1,2,10,48826,7076,23798,5391,52,13,5240,5,15278,9246,70,4,
Fitz,ESPORTSTMNT02_1094966,UP,5,2,2,178862,13116,16217,11897,27,9,6016,2,23294,13045,237,17,
Hy0g4,ESPORTSTMNT02_1094966,UP,2,6,5,168782,8595,20111,20511,79,12,14236,1,28393,10921,35,142,
Anyyy,ESPORTSTMNT02_1094966,UP,3,1,7,159551,16907,7763,3312,34,52,2000,1,10460,11904,257,8,
Alternative,ESPORTSTMNT02_1094966,UP,3,1,4,190467,21214,4971,5428,51,3,1078,1,11730,12638,263,19,
Damage,ESPORTSTMNT02_1094966,UP,1,4,1,31130,5611,7885,3605,75,10,3747,5,13472,7801,63,0,
Duclou,ESPORTSTMNT02_1095006,CNB,4,2,5,432888,26777,23164,8620,48,16,12383,1,30474,19932,355,11,
Mewkyo,ESPORTSTMNT02_1095006,CNB,5,5,4,324811,25202,20393,42469,84,7,18424,1,40191,17680,56,243,
Aslan,ESPORTSTMNT02_1095006,CNB,3,1,8,400723,47606,16688,33751,84,4,5920,1,23085,19241,371,41,
pbO,ESPORTSTMNT02_1095006,CNB,2,3,3,259583,7240,29664,15837,40,12,3884,1,20240,15100,277,16,
Hawk,ESPORTSTMNT02_1095006,CNB,0,4,8,57507,10754,17557,6689,75,27,7189,1,21984,10181,22,0,
Ayel,ESPORTSTMNT02_1095006,PNG,0,3,6,353038,20793,30800,9949,52,9,16589,1,40200,16707,385,28,
Minerva,ESPORTSTMNT02_1095006,PNG,6,3,7,349274,28218,15264,33634,43,32,17322,1,38846,16755,82,232,
tinowns,ESPORTSTMNT02_1095006,PNG,4,5,3,180148,12742,15924,3907,36,6,8854,1,32655,13277,275,9,
Matsukaze,ESPORTSTMNT02_1095006,PNG,4,1,7,325727,18829,21026,11799,65,4,4395,1,32794,17652,358,12,
esA,ESPORTSTMNT02_1095006,PNG,1,2,11,25786,14304,5584,1949,97,26,22979,5,7788,9808,16,0,
Tay,ESPORTSTMNT02_1085123,ITZ,8,1,5,146328,17339,11888,21443,21,3,20625,1,20101,12212,188,8,
Shini,ESPORTSTMNT02_1085123,ITZ,2,0,7,123970,10029,11004,24359,38,15,9125,1,14975,10027,15,121,
Envy,ESPORTSTMNT02_1085123,ITZ,1,2,1,107752,6133,10018,7562,34,5,4375,1,13152,9421,190,6,
Mills,ESPORTSTMNT02_1085123,ITZ,3,2,4,117069,5584,4390,13453,29,7,563,1,7121,9795,184,6,
RedBert,ESPORTSTMNT02_1085123,ITZ,0,1,10,13862,6850,2254,2298,54,12,4449,5,3123,6842,14,1,
Wizer,ESPORTSTMNT02_1085123,KBM,1,3,1,109465,6617,14188,2049,29,17,1519,1,14723,8975,197,12,
Ranger,ESPORTSTMNT02_1085123,KBM,2,5,3,126922,5851,13198,14216,27,6,9282,1,23110,8668,19,119,
dyNquedo,ESPORTSTMNT02_1085123,KBM,0,2,1,104504,5954,6187,1032,27,8,2883,1,10948,8289,212,4,
DudsTheBoy,ESPORTSTMNT02_1085123,KBM,2,1,3,128640,6332,5662,4253,42,6,2809,3,9514,11654,248,20,
Ceos,ESPORTSTMNT02_1085123,KBM,1,3,4,23365,4154,14416,807,64,22,1075,3,10913,6183,49,0,
Fitz,ESPORTSTMNT02_1085154,UP,6,4,7,141642,13163,19459,4755,28,10,5317,1,19047,12667,238,2,
Hy0g4,ESPORTSTMNT02_1085154,UP,1,3,8,151624,4594,20935,27562,45,8,11574,1,24804,10791,28,129,
Anyyy,ESPORTSTMNT02_1085154,UP,4,2,9,184395,19328,12952,15339,39,9,5701,1,16643,13830,260,28,
Alternative,ESPORTSTMNT02_1085154,UP,3,3,8,142963,10465,7042,19984,33,32,3253,4,15394,12437,217,16,
Damage,ESPORTSTMNT02_1085154,UP,1,4,8,39218,5714,20393,1860,49,14,3074,5,16233,8599,70,0,
Ayel,ESPORTSTMNT02_1085154,PNG,4,3,4,159276,11283,11739,4271,35,4,4618,1,16040,11511,251,0,
Minerva,ESPORTSTMNT02_1085154,PNG,1,2,8,148237,10350,13175,5654,36,20,10422,1,20522,9233,18,138,
tinowns,ESPORTSTMNT02_1085154,PNG,5,2,6,136986,17543,6725,1410,31,9,3081,1,15174,12098,209,15,
Matsukaze,ESPORTSTMNT02_1085154,PNG,4,5,5,157683,14310,6433,6244,18,10,367,1,14819,11974,250,8,
esA,ESPORTSTMNT02_1085154,PNG,2,3,6,26300,8224,11011,3113,94,35,3349,5,7605,7449,21,4,
Robo,ESPORTSTMNT02_1085181,FLA,3,3,3,171245,23079,52995,7723,35,45,3303,1,26574,13452,228,12,
Shrimp,ESPORTSTMNT02_1085181,FLA,4,5,6,193854,14794,48158,34657,57,30,8567,5,43529,12757,40,150,
Goku,ESPORTSTMNT02_1085181,FLA,1,5,7,164231,13659,17473,1333,27,5,3626,1,18144,12185,250,10,
brTT,ESPORTSTMNT02_1085181,FLA,1,3,6,144720,18026,14214,6272,15,31,10849,1,25913,11665,256,4,
Luci,ESPORTSTMNT02_1085181,FLA,3,5,4,26618,7696,12717,5827,73,16,6088,1,19291,8847,20,0,
Duclou,ESPORTSTMNT02_1085181,CNB,3,2,7,188205,22045,29474,10009,25,29,20111,1,32813,12260,238,16,
Freire,ESPORTSTMNT02_1085181,CNB,4,3,13,144291,9204,31534,15077,44,14,10552,1,29054,12132,18,137,
Aslan,ESPORTSTMNT02_1085181,CNB,6,3,7,222732,22968,10823,17866,43,15,2409,1,16783,15201,278,40,
pbO,ESPORTSTMNT02_1085181,CNB,7,4,6,170772,33016,7400,11218,18,13,649,1,12470,14058,229,22,
Hawk,ESPORTSTMNT02_1085181,CNB,1,0,15,49462,13618,26817,4037,70,29,7786,5,20048,9090,67,0,
klowny,ESPORTSTMNT02_1085205,ONE,5,4,3,147058,12373,9311,5992,36,39,1691,1,13801,11645,217,17,
4LaN,ESPORTSTMNT02_1085205,ONE,3,4,7,174398,10763,17336,32407,56,7,9453,1,22998,11704,40,139,
Takeshi,ESPORTSTMNT02_1085205,ONE,0,2,5,169796,9710,5774,3840,43,16,4241,1,12501,11722,265,6,
Luskka,ESPORTSTMNT02_1085205,ONE,5,1,3,266492,8658,16769,31688,23,2,76,1,6290,16843,289,23,
JoJo,ESPORTSTMNT02_1085205,ONE,1,0,11,34156,6771,10447,3787,77,20,1554,4,5373,8429,18,0,
Nyu,ESPORTSTMNT02_1085205,RDP,6,3,2,133099,9194,14887,134,28,8,3042,1,17339,12390,216,4,
Zuao,ESPORTSTMNT02_1085205,RDP,2,4,3,130540,2911,17222,17180,40,6,6935,1,20827,8809,10,126,
Krastymel,ESPORTSTMNT02_1085205,RDP,3,2,6,165930,14524,5970,3904,36,25,3235,1,11555,11958,243,12,
Whitelotus,ESPORTSTMNT02_1085205,RDP,0,3,5,196248,6616,5792,2321,24,1,1367,1,13914,11675,271,18,
Jockster,ESPORTSTMNT02_1085205,RDP,0,2,3,8949,4196,2220,337,35,8,5718,5,4350,5680,11,0,
Duclou,ESPORTSTMNT03_1111790,CNB,3,3,1,259051,10417,10020,9940,36,27,1951,1,16611,14902,303,13,
Freire,ESPORTSTMNT03_1111790,CNB,3,3,3,201083,9141,52330,35691,65,9,16834,1,48307,14089,43,168,
Aslan,ESPORTSTMNT03_1111790,CNB,3,3,2,347260,29337,26663,21758,59,0,4890,1,31746,17294,330,52,
pbO,ESPORTSTMNT03_1111790,CNB,3,2,3,289285,16124,26245,27703,44,12,2497,1,23907,18019,331,20,
Hawk,ESPORTSTMNT03_1111790,CNB,0,1,10,39311,18587,6386,2645,74,23,37418,12,11222,11001,13,2,
Tay,ESPORTSTMNT03_1111790,ITZ,3,3,3,315981,22823,26272,28929,68,5,3233,1,26446,17524,325,60,
Shini,ESPORTSTMNT03_1111790,ITZ,1,3,7,233314,15519,23698,25436,56,18,18814,1,37533,13504,60,178,
Envy,ESPORTSTMNT03_1111790,ITZ,4,2,4,231446,25906,10794,9832,52,7,8031,1,21954,16117,314,8,
Mills,ESPORTSTMNT03_1111790,ITZ,4,0,1,251586,28657,16067,7985,50,15,3392,1,17651,16290,307,22,
RedBert,ESPORTSTMNT03_1111790,ITZ,0,4,8,64801,10626,15169,960,92,38,6712,5,12383,9290,36,0,
Yang,ESPORTSTMNT03_1111807,PNG,2,0,3,194646,10797,9980,23078,30,12,4035,1,14114,13830,280,5,
Minerva,ESPORTSTMNT03_1111807,PNG,3,0,6,136452,2623,31004,25520,73,13,7488,1,17014,10867,23,149,
tinowns,ESPORTSTMNT03_1111807,PNG,2,0,3,227078,9928,4591,13093,28,7,1967,1,7775,13145,298,34,
Matsukaze,ESPORTSTMNT03_1111807,PNG,2,0,4,175464,9051,15520,17395,49,6,167,1,6764,14577,293,9,
esA,ESPORTSTMNT03_1111807,PNG,1,0,6,45405,3455,15705,2536,62,10,6405,7,13176,8244,71,0,
klowny,ESPORTSTMNT03_1111807,ONE,0,3,0,121993,6286,13429,3597,21,7,2131,1,14863,9236,238,2,
Ryuzaki,ESPORTSTMNT03_1111807,ONE,0,3,0,126545,2317,11741,5050,51,4,10618,1,20163,7982,12,129,
Brucer,ESPORTSTMNT03_1111807,ONE,0,0,0,192247,6865,7335,2832,32,0,3433,1,12655,11183,287,14,
Luskka,ESPORTSTMNT03_1111807,ONE,0,1,0,158838,13012,7110,875,24,13,107,1,7882,10838,270,4,
JoJo,ESPORTSTMNT03_1111807,ONE,0,3,0,19907,4120,7371,202,51,29,769,3,6318,5640,14,0,
Wizer,ESPORTSTMNT03_1111831,KBM,5,1,13,212432,16144,21703,19374,22,14,14566,1,25654,14533,245,24,
Ranger,ESPORTSTMNT03_1111831,KBM,5,1,8,175921,14475,9472,41224,67,14,9640,1,17828,11926,28,148,
dyNquedo,ESPORTSTMNT03_1111831,KBM,13,1,5,146150,19121,7272,6650,33,4,263,1,11715,14149,228,8,
DudsTheBoy,ESPORTSTMNT03_1111831,KBM,2,3,9,157923,22626,7096,14302,30,7,457,1,11445,12365,227,14,
Ceos,ESPORTSTMNT03_1111831,KBM,2,0,15,22403,8142,9329,1435,58,33,3205,5,6374,7974,8,0,
Fitz,ESPORTSTMNT03_1111831,UP,1,7,3,137237,9335,14204,3061,25,7,3350,1,21176,9661,202,9,
Hy0g4,ESPORTSTMNT03_1111831,UP,3,5,1,122058,7682,13003,8728,29,5,10750,11,22781,9203,26,115,
Anyyy,ESPORTSTMNT03_1111831,UP,0,5,1,134432,9264,6504,926,15,0,932,1,14995,9662,245,4,
Alternative,ESPORTSTMNT03_1111831,UP,1,5,2,122273,10122,7456,3331,24,38,167,1,16385,10179,242,4,
Damage,ESPORTSTMNT03_1111831,UP,1,5,3,32956,5116,22021,793,61,13,4071,5,22487,6830,55,0,
Nyu,ESPORTSTMNT03_1111847,RDP,0,5,2,146374,6902,13665,2050,20,10,5523,1,21722,8840,197,14,
Zuao,ESPORTSTMNT03_1111847,RDP,2,5,2,100779,7204,13844,8257,32,15,5539,1,17983,7557,12,100,
Krastymel,ESPORTSTMNT03_1111847,RDP,1,1,2,198695,8378,7955,6833,26,13,3673,1,12388,11016,256,20,
Whitelotus,ESPORTSTMNT03_1111847,RDP,0,3,2,181822,9917,4935,3567,28,0,1342,1,11977,10841,259,16,
Jockster,ESPORTSTMNT03_1111847,RDP,1,2,2,17270,2816,8565,870,56,15,5846,5,15352,5737,40,0,
Robo,ESPORTSTMNT03_1111847,FLA,10,1,5,149997,16338,16530,14948,44,12,3103,1,17725,13792,204,22,
Shrimp,ESPORTSTMNT03_1111847,FLA,2,2,12,116850,7114,20467,18604,42,14,6742,4,22458,10007,27,105,
Goku,ESPORTSTMNT03_1111847,FLA,2,1,7,141118,14980,4495,15131,41,13,809,1,9038,11237,227,12,
brTT,ESPORTSTMNT03_1111847,FLA,2,0,5,147232,9396,5266,16554,17,0,437,1,10754,12092,248,9,
Luci,ESPORTSTMNT03_1111847,FLA,0,0,12,21180,11165,4349,3491,72,12,11404,5,3180,7922,5,0,
SkyBart,ESPORTSTMNT03_1121998,ONE,1,4,4,183520,8664,22457,6929,29,15,4782,1,25190,12318,276,27,
4LaN,ESPORTSTMNT03_1121998,ONE,2,3,4,151094,8629,13385,16444,46,11,13009,1,24350,10069,13,141,
Takeshi,ESPORTSTMNT03_1121998,ONE,2,2,3,224654,12641,4274,3817,38,6,490,1,9441,13399,311,26,
Luskka,ESPORTSTMNT03_1121998,ONE,2,2,4,197789,15551,10202,17468,28,4,707,1,14877,13934,290,28,
JoJo,ESPORTSTMNT03_1121998,ONE,0,3,7,43250,4580,20135,4080,90,12,3695,5,14876,7656,67,0,
Duclou,ESPORTSTMNT03_1121998,CNB,1,2,4,199612,8929,17596,17916,36,11,8707,1,20557,13011,242,20,
Mental,ESPORTSTMNT03_1121998,CNB,2,3,5,110893,5188,32700,25747,87,23,5900,1,22693,10632,27,103,
Aslan,ESPORTSTMNT03_1121998,CNB,5,0,6,202750,13363,4875,17650,33,6,4738,1,8577,15074,243,59,
pbO,ESPORTSTMNT03_1121998,CNB,4,0,8,222659,25667,5048,32343,33,8,766,1,7440,15540,272,12,
Hawk,ESPORTSTMNT03_1121998,CNB,2,2,5,38515,2687,14674,4846,74,18,2396,5,12041,9126,57,0,
Robo,ESPORTSTMNT03_1122041,FLA,5,5,6,150776,14748,35534,8779,33,25,2970,1,26256,12384,213,7,
Shrimp,ESPORTSTMNT03_1122041,FLA,15,3,13,223155,32138,14584,38949,62,18,11778,1,23905,16149,52,154,
Goku,ESPORTSTMNT03_1122041,FLA,6,4,13,143142,14980,16645,10320,30,10,6459,1,22337,12339,206,8,
brTT,ESPORTSTMNT03_1122041,FLA,4,3,17,175869,13801,16024,33294,43,16,2830,1,17312,14893,235,34,
Luci,ESPORTSTMNT03_1122041,FLA,1,5,21,32979,6795,26625,4289,74,36,1070,2,16684,8619,39,0,
Wizer,ESPORTSTMNT03_1122041,KBM,6,7,6,148961,19687,23328,9795,25,17,4140,1,25562,13725,214,20,
Ranger,ESPORTSTMNT03_1122041,KBM,2,6,12,130189,12164,21106,8547,48,19,8762,1,25439,10041,40,119,
dyNquedo,ESPORTSTMNT03_1122041,KBM,4,6,5,159654,13666,22575,5994,34,18,11545,1,32739,11391,203,8,
DudsTheBoy,ESPORTSTMNT03_1122041,KBM,7,7,6,240683,18731,7031,4846,40,2,362,1,16787,13931,275,26,
Ceos,ESPORTSTMNT03_1122041,KBM,1,5,15,19704,10096,5076,2584,65,30,5466,5,8773,7097,3,0,
Nyu,ESPORTSTMNT03_1122058,RDP,1,2,14,156158,14655,21044,6158,42,22,4167,1,15630,14474,230,8,
Zuao,ESPORTSTMNT03_1122058,RDP,2,1,8,194730,8107,64390,45059,70,35,29769,1,53448,14218,44,163,
Krastymel,ESPORTSTMNT03_1122058,RDP,6,1,7,438206,32463,21611,72236,112,2,9947,1,26112,21391,356,74,
Whitelotus,ESPORTSTMNT03_1122058,RDP,5,3,7,368399,48015,7163,9951,53,40,1458,1,13606,21003,420,26,
Jockster,ESPORTSTMNT03_1122058,RDP,1,6,7,58045,6518,40959,3112,115,27,8091,8,27785,12291,92,0,
Yang,ESPORTSTMNT03_1122058,PNG,3,2,7,229461,11502,34036,7273,48,5,4748,1,36706,15117,307,8,
Minerva,ESPORTSTMNT03_1122058,PNG,0,7,12,199969,10982,46403,13794,99,36,7679,1,53246,12736,51,167,
tinowns,ESPORTSTMNT03_1122058,PNG,3,1,5,302043,29895,12336,11016,64,13,6555,1,18756,17155,343,40,
Matsukaze,ESPORTSTMNT03_1122058,PNG,5,3,5,386112,29341,9672,2308,32,0,3097,4,20048,17713,362,32,
esA,ESPORTSTMNT03_1122058,PNG,2,2,9,60615,15493,14122,794,140,64,5562,5,11278,10793,44,4,
Fitz,ESPORTSTMNT03_1122068,UP,2,2,4,182301,20066,17714,8604,40,15,3756,1,17786,13593,268,21,
LeChase,ESPORTSTMNT03_1122068,UP,2,0,7,176144,5002,38236,31678,108,23,11949,1,26556,12768,56,152,
Anyyy,ESPORTSTMNT03_1122068,UP,3,1,2,285214,19623,7525,17509,37,9,2136,1,10387,16492,348,36,
Alternative,ESPORTSTMNT03_1122068,UP,5,2,5,221308,19677,7054,17811,56,47,2805,3,14060,15756,284,26,
Damage,ESPORTSTMNT03_1122068,UP,0,3,8,53164,5478,22204,5620,71,18,4716,5,18489,9572,79,0,
Tay,ESPORTSTMNT03_1122068,ITZ,0,3,4,150287,5420,48760,8100,30,19,3528,1,30901,10933,214,4,
Shini,ESPORTSTMNT03_1122068,ITZ,2,5,1,219539,9304,23556,21185,63,14,15265,1,33485,13141,52,193,
Envy,ESPORTSTMNT03_1122068,ITZ,2,2,3,229971,12643,7850,7348,37,24,3325,1,13803,13479,284,17,
micaO,ESPORTSTMNT03_1122068,ITZ,4,1,3,247565,15845,7258,15844,46,16,500,1,14238,15511,297,24,
RedBert,ESPORTSTMNT03_1122068,ITZ,0,1,6,20651,8897,15260,2340,117,30,5708,5,10347,8444,38,0,
Fitz,ESPORTSTMNT03_1124582,UP,2,3,3,132729,7610,16546,2895,21,8,6648,1,19215,9901,223,7,
Hy0g4,ESPORTSTMNT03_1124582,UP,2,3,3,125572,6143,12537,13027,27,2,12320,1,24122,8736,13,118,
Anyyy,ESPORTSTMNT03_1124582,UP,0,3,3,114791,11508,10108,520,24,8,988,1,17176,8322,200,16,
Alternative,ESPORTSTMNT03_1124582,UP,2,6,3,120202,7817,5823,1445,24,15,80,1,16011,9902,237,7,
Damage,ESPORTSTMNT03_1124582,UP,0,6,3,25516,3775,18634,323,45,8,2773,5,19543,5770,54,0,
Robo,ESPORTSTMNT03_1124582,FLA,3,1,10,124561,14679,7188,3974,25,39,1602,1,10506,10638,213,4,
Shrimp,ESPORTSTMNT03_1124582,FLA,13,2,3,151594,14886,15128,31676,66,17,12458,1,21416,13333,27,139,
Goku,ESPORTSTMNT03_1124582,FLA,2,1,6,108334,14508,5914,7944,25,11,2910,1,13179,9924,192,12,
brTT,ESPORTSTMNT03_1124582,FLA,2,1,8,191689,13717,6717,14169,21,1,204,1,6828,12279,272,12,
Luci,ESPORTSTMNT03_1124582,FLA,1,1,15,24264,13658,7865,4878,56,17,7572,5,7633,8257,5,0,
Duclou,ESPORTSTMNT03_1124605,CNB,0,2,7,184592,10477,28224,2890,36,13,14598,1,34192,12957,274,7,
Mental,ESPORTSTMNT03_1124605,CNB,3,2,7,188238,9360,42732,17559,53,22,11387,5,31610,12889,53,131,
Aslan,ESPORTSTMNT03_1124605,CNB,4,4,6,329316,35949,20451,3260,49,1,2220,1,20517,16402,342,37,
pbO,ESPORTSTMNT03_1124605,CNB,5,2,3,323205,24359,13514,14392,48,33,418,1,16254,16861,353,16,
Hawk,ESPORTSTMNT03_1124605,CNB,0,7,4,48998,5581,34767,2462,91,15,5218,5,26202,9421,83,0,
Glowcore,ESPORTSTMNT03_1124605,RDP,5,1,6,244695,20747,27269,14400,33,17,6364,1,24702,15883,279,16,
Zuao,ESPORTSTMNT03_1124605,RDP,4,2,10,216829,23222,32058,34580,52,24,15081,1,30047,13750,41,172,
Krastymel,ESPORTSTMNT03_1124605,RDP,6,1,7,349437,18520,24878,18731,57,28,8013,1,16969,18361,351,47,
Whitelotus,ESPORTSTMNT03_1124605,RDP,1,2,12,234509,24312,14675,14321,70,7,7246,4,27644,15603,334,29,
Jockster,ESPORTSTMNT03_1124605,RDP,1,6,9,64793,7730,26411,3097,85,40,2153,4,20571,10011,88,0,
Aoshi,ESPORTSTMNT03_1124632,ITZ,2,1,11,211611,12471,22649,17701,47,17,14757,1,30046,14867,264,8,
Shini,ESPORTSTMNT03_1124632,ITZ,8,1,7,209984,24118,20807,36208,61,28,17293,1,28047,15218,46,169,
Envy,ESPORTSTMNT03_1124632,ITZ,2,0,11,189884,11412,17112,18349,49,8,14352,1,24202,13772,266,17,
micaO,ESPORTSTMNT03_1124632,ITZ,2,2,4,182223,11303,7743,22362,53,12,1986,1,13491,14240,269,26,
RedBert,ESPORTSTMNT03_1124632,ITZ,2,1,10,65823,6713,22903,5644,110,27,6287,5,18505,10682,95,0,
SkyBart,ESPORTSTMNT03_1124632,ONE,2,3,1,238786,17090,30344,4596,42,18,5231,1,27090,14531,308,28,
4LaN,ESPORTSTMNT03_1124632,ONE,0,5,4,179481,15208,25104,4924,53,30,10361,1,28121,10103,27,146,
Takeshi,ESPORTSTMNT03_1124632,ONE,2,2,1,245232,24260,6199,1660,30,14,688,1,14718,13990,344,20,
Luskka,ESPORTSTMNT03_1124632,ONE,1,2,3,239177,8387,7110,10163,49,1,1050,1,15115,16037,345,29,
JoJo,ESPORTSTMNT03_1124632,ONE,0,4,3,40845,4002,22394,3940,89,27,2045,5,14204,7711,73,0,
Yang,ESPORTSTMNT03_1124652,PNG,0,3,6,192928,15783,27914,16841,36,17,14309,1,31896,11358,235,13,
Minerva,ESPORTSTMNT03_1124652,PNG,7,3,5,217763,21448,14647,20092,52,6,13559,1,30056,13974,53,165,
tinowns,ESPORTSTMNT03_1124652,PNG,2,3,10,169399,13062,8163,2430,34,21,3204,1,14312,11578,217,12,
